Statement,Link,Date
"Car traffic on Crimean Bridge to be suspended temporarily on November 8, says ministry",https://www.tass.com/russia/1532833,"6 Nov 2022, 16:03 "
"Less than 5,000 coronavirus cases registered in Russia in one day first since July 19",https://www.tass.com/russia/1532821,"6 Nov 2022, 14:07 "
Russia’s Belgorod Region extends `yellow’ terror alert until November 21,https://www.tass.com/russia/1532811,"6 Nov 2022, 12:45 "
Ukrainian forces fire 20 Grad rockets at Donetsk - DPR,https://www.tass.com/russia/1532755,"5 Nov 2022, 23:37 "
West should think about negotiating solution instead of pumping up Kiev with weapons,https://www.tass.com/politics/1532657,"5 Nov 2022, 10:05 "
Russia never received definite US proposals to organize meeting of two presidents,https://www.tass.com/politics/1532655,"5 Nov 2022, 09:31 "
Improvement of Russia-US relations not visible in mid-term perspective — ambassador,https://www.tass.com/politics/1532653,"5 Nov 2022, 09:09 "
Putin congratulates nation on National Unity Day,https://www.tass.com/russia/1532523,"4 Nov 2022, 19:27 "
Putin says support for families of those called up is among most important tasks,https://www.tass.com/russia/1532501,"4 Nov 2022, 19:00 "
US ‘dismisses the obvious’: sanctions hit those who introduce them - Russian ambassador,https://www.tass.com/russia/1532499,"4 Nov 2022, 18:59 "
Russian forces eliminate over 95 Ukrainian troops in Nikolayev-Krivoi Rog area - top brass,https://www.tass.com/russia/1532469,"4 Nov 2022, 17:38 "
Russia working on simplified procedure of issuing documents to Ukrainian refugees - Putin,https://www.tass.com/russia/1532467,"4 Nov 2022, 17:37 "
Putin highlights need to evacuate Kherson residents from dangerous areas,https://www.tass.com/russia/1532453,"4 Nov 2022, 17:10 "
Kherson police uncover arms cache with almost 20 grenade launchers,https://www.tass.com/russia/1532431,"4 Nov 2022, 17:08 "
LPR militia reports eliminating about 70 Ukrainian militants in Donbass in past day,https://www.tass.com/russia/1532419,"4 Nov 2022, 17:03 "
"One civilian killed, two others wounded in Kiev’s shelling of Kherson - health authorities",https://www.tass.com/russia/1532417,"4 Nov 2022, 17:03 "
"Russia’s COVID-19 case tally grows by 6,149 - crisis center",https://www.tass.com/russia/1532411,"4 Nov 2022, 14:34 "
Police checking affiliation of two dead dolphins found in Sevastopol,https://www.tass.com/russia/1532407,"4 Nov 2022, 14:27 "
Ukraine uses HIMARS missiles to shell village in Kherson region,https://www.tass.com/russia/1532403,"4 Nov 2022, 14:26 "
Volunteers have up to ten days to find and rescue dolphins released in Sevastopol – expert,https://www.tass.com/society/1532391,"4 Nov 2022, 10:31 "
Russia opposes US plans for neocolonial redivision of global economy – ambassador to US,https://www.tass.com/politics/1532389,"4 Nov 2022, 10:15 "
Russian ambassador to US blames current global crisis on West’s policies,https://www.tass.com/politics/1532387,"4 Nov 2022, 10:13 "
Attack on Nord Stream aimed at cutting Russia-Europe ties – diplomat,https://www.tass.com/politics/1532381,"4 Nov 2022, 08:45 "
Russian engineers arrive in Syria to examine hydroelectric power plant,https://www.tass.com/defense/1532377,"4 Nov 2022, 08:42 "
Many of Ukrainian POWs surrendered voluntarily – LPR official,https://www.tass.com/politics/1532375,"4 Nov 2022, 07:41 "
None of Ukraine’s UNESCO world heritage sites damaged – diplomat,https://www.tass.com/politics/1532373,"4 Nov 2022, 07:39 "
Russia designs mobile launcher for Tsirkon hypersonic missile – source,https://www.tass.com/defense/1532365,"4 Nov 2022, 06:22 "
Moscow seeks to include as many Russians as possible into swap with US – ambassador,https://www.tass.com/politics/1532363,"4 Nov 2022, 06:21 "
Russia to keep seeking return of its diplomatic property in US – ambassador,https://www.tass.com/politics/1532359,"4 Nov 2022, 06:16 "
"G7, Australia agree on fixed price for Russian oil – Reuters sources",https://www.tass.com/economy/1532355,"4 Nov 2022, 06:13 "
Russian-Turkmen strategic partnership proven by life experience – ex-president,https://www.tass.com/world/1532353,"4 Nov 2022, 06:12 "
Ukrainian troops fire six Grad rockets towards Yasinovataya – DPR,https://www.tass.com/emergencies/1532351,"4 Nov 2022, 06:10 "
IAEA holds second rotation of its experts at Zaporozhye NPP – statement,https://www.tass.com/world/1532349,"4 Nov 2022, 06:08 "
Upcoming winter to become a serious test for EU – Russian senator,https://www.tass.com/politics/1532347,"4 Nov 2022, 06:04 "
"NATO’s policy ‘volatile’ not only outside, but within the alliance, senator says",https://www.tass.com/politics/1532345,"4 Nov 2022, 05:54 "
Italian top diplomat considers seeking talks between Putin and Zelensky necessary,https://www.tass.com/world/1531875,"3 Nov 2022, 10:29 "
Putin to discuss support of investment at meeting with cabinet members,https://www.tass.com/economy/1531873,"3 Nov 2022, 10:28 "
"Russia’s top diplomat to discuss Syria, Israeli-Palestinian settlement, Ukraine in Jordan",https://www.tass.com/politics/1531871,"3 Nov 2022, 10:26 "
Russian tennis star Rublev qualified for ATP Finals,https://www.tass.com/sport/1531865,"3 Nov 2022, 09:25 "
Sber sells stake in Fortenova Group to large investor from UAE,https://www.tass.com/economy/1531863,"3 Nov 2022, 09:23 "
"China considers Russia’s questions on biolaboratories in Ukraine legitimate, says envoy",https://www.tass.com/world/1531805,"3 Nov 2022, 07:33 "
Russian UN mission: West sabotaged talks on Moscow’s biolaboratories resolution,https://www.tass.com/politics/1531803,"3 Nov 2022, 07:31 "
"Moscow to keep investigating US biolaboratories' work in Ukraine, says Russian UN mission",https://www.tass.com/politics/1531801,"3 Nov 2022, 07:29 "
Russian UN mission: Moscow disappointed with UNSC voting on biolaboratories in Ukraine,https://www.tass.com/politics/1531799,"3 Nov 2022, 07:26 "
Russia puts resolution on biolaboratories in Ukraine to vote in UN Security Council,https://www.tass.com/politics/1531793,"3 Nov 2022, 07:25 "
UN Security Council rejects Russia’s resolution on US biolaboratories in Ukraine,https://www.tass.com/world/1531807,"3 Nov 2022, 07:20 "
"Syrian state security units detain, kill terrorists in Daraa Province",https://www.tass.com/defense/1531769,"3 Nov 2022, 02:01 "
Syrian army foils militants’ attempt to break out of US-controlled area – Defense Ministry,https://www.tass.com/defense/1531765,"3 Nov 2022, 01:55 "
"Joint forces advance across almost entire contact line, DPR head Pushilin says",https://www.tass.com/russia/1531183,"2 Nov 2022, 04:24 "
MFA urges handlers of Kiev to understand grain deal provocations won’t happen again,https://www.tass.com/politics/1531173,"2 Nov 2022, 02:15 "
Russia seeing decline in HIV incidence — expert,https://www.tass.com/russia/1531147,"2 Nov 2022, 01:16 "
"Dollar up to 61.74 rubles, euro rises to 61.38 rubles on Moscow Exchange",https://www.tass.com/economy/1529967,"31 Oct 2022, 10:08 "
"Presidents Putin, Aliyev, Pashinyan set for talks in Sochi on Oct. 31",https://www.tass.com/politics/1529957,"31 Oct 2022, 09:08 "
"UN, Turkey, Ukraine agree on 16 vessels’ navigation in Black Sea on Oct. 31",https://www.tass.com/world/1529943,"31 Oct 2022, 05:35 "
"No active proposals from Kiev on Ukrainian crisis settlement, says Russian diplomat",https://www.tass.com/politics/1529941,"31 Oct 2022, 05:33 "
No ship movement under grain deal on October 30,https://www.tass.com/world/1529935,"31 Oct 2022, 04:57 "
"UN, Turkey, Ukraine agree schedule of vessel movement for October 31",https://www.tass.com/world/1529933,"31 Oct 2022, 04:56 "
"Russia pledges to continue dialogue with Turkey, UN within Joint Coordination Center",https://www.tass.com/world/1529931,"31 Oct 2022, 04:55 "
"UN, Turkey to inspect 40 vessels under grain deal on October 31",https://www.tass.com/world/1529929,"31 Oct 2022, 04:53 "
West’s protracting Ukrainian crisis more dangerous than grain deal suspension — media,https://www.tass.com/world/1529915,"31 Oct 2022, 01:46 "
Vatican City ready to host Russia-US talks on Ukraine — Old Believers Union head,https://www.tass.com/russia/1529913,"31 Oct 2022, 01:14 "
Situation in Ukraine proves that Russia is offering talks from strong position — Kremlin,https://www.tass.com/russia/1529883,"30 Oct 2022, 23:16 "
Russian national injured in Seoul stampede dies — Russian Embassy,https://www.tass.com/emergencies/1529717,"30 Oct 2022, 10:20 "
Russian envoy rejects US’ accusations that Russia exacerbates global food problem,https://www.tass.com/politics/1529701,"30 Oct 2022, 08:40 "
Russian envoy appalled by US’ reaction to terror attack on Sevastopol port,https://www.tass.com/politics/1529699,"30 Oct 2022, 08:37 "
Two Russian women killed in Seoul stampede — Russian Embassy,https://www.tass.com/emergencies/1529697,"30 Oct 2022, 08:32 "
US urges Russia to resume participation in grain deal,https://www.tass.com/world/1529685,"30 Oct 2022, 08:28 "
UK authorities let Russian entrepreneur access some of his funds to pay off debts,https://www.tass.com/economy/1529681,"30 Oct 2022, 08:21 "
JCC discusses next steps over Russian suspended participation in grain deal,https://www.tass.com/world/1529671,"30 Oct 2022, 04:59 "
No agreement on maritime traffic in Black Sea on October 30 — UN mission,https://www.tass.com/world/1529669,"30 Oct 2022, 04:57 "
No request to block t.me domain — Russian Prosecutor General’s office,https://www.tass.com/society/1529667,"30 Oct 2022, 04:56 "
"Blocking Telegram in Russia currently ruled out, says Russian internet watchdog",https://www.tass.com/society/1529661,"30 Oct 2022, 03:36 "
Ukrainian military’s offensive attempt in Kherson Region fought off — official,https://www.tass.com/politics/1529659,"30 Oct 2022, 03:32 "
Russia suspends implementation of grain deal for indefinite term — MFA,https://www.tass.com/politics/1529653,"30 Oct 2022, 03:26 "
Grain corridor used as shield to attack Sevastopol – Nebenzya’s letter,https://www.tass.com/politics/1529657,"30 Oct 2022, 02:04 "
Russian internet watchdog restricts access to t.me domain — registry,https://www.tass.com/society/1529655,"30 Oct 2022, 02:02 "
West covers up UK intelligence agencies’ involvement in Nord Stream terror attacks — MFA,https://www.tass.com/russia/1529605,"29 Oct 2022, 21:55 "
Russia works on measures regarding UK’s involvement in Black Sea terrorist attack — MFA,https://www.tass.com/russia/1529603,"29 Oct 2022, 21:39 "
Russia suspends grain deal after terrorist attack on Sevastopol — Defense Ministry,https://www.tass.com/russia/1529595,"29 Oct 2022, 21:01 "
Suspected attacker on Kherson police department detained — emergency services,https://www.tass.com/russia/1529581,"29 Oct 2022, 19:16 "
Ukrainian troops tried to land in area around Zaporozhye NPP,https://www.tass.com/russia/1529577,"29 Oct 2022, 19:14 "
Ukrainian Armed Forces launch missile attack near Kherson River Port,https://www.tass.com/russia/1529551,"29 Oct 2022, 18:03 "
"Russian aviation, missile, artillery troops hit 9 command posts of Ukraine’s forces",https://www.tass.com/russia/1529547,"29 Oct 2022, 18:02 "
DPR head announces exchange of 50 captives with Ukraine,https://www.tass.com/russia/1529545,"29 Oct 2022, 18:01 "
Kiev carried out terrorist attack on Black Sea Fleet in Sevastopol — ministry,https://www.tass.com/russia/1529537,"29 Oct 2022, 17:59 "
Ukraine tried to hit Black Sea Fleet facilities during Sevastopol attack — governor,https://www.tass.com/russia/1529531,"29 Oct 2022, 15:57 "
Ukrainian Armed Forces hit Donetsk with 10 Grad MLRS rockets,https://www.tass.com/russia/1529529,"29 Oct 2022, 15:38 "
"Surface drone destroyed near Sevastopol, in addition to UAV — governor",https://www.tass.com/russia/1529521,"29 Oct 2022, 12:59 "
Ukrainian troops tried to land in area around Zaporozhye NPP,https://www.tass.com/russia/1529519,"29 Oct 2022, 12:57 "
Ukraine shelled DPR 91 times over past day,https://www.tass.com/russia/1529517,"29 Oct 2022, 12:56 "
"Three civilians killed, five injured in Ukraine’s shelling over day",https://www.tass.com/russia/1529513,"29 Oct 2022, 12:53 "
"Dollar down to 61.74 rubles, euro up to 62 rubles on Moscow Exchange",https://www.tass.com/economy/1527989,"27 Oct 2022, 10:06 "
Problem of access of Russian fertilizers to global market not yet resolved — diplomat,https://www.tass.com/economy/1527977,"27 Oct 2022, 06:15 "
"Putin to speak at Valdai club session, answer questions",https://www.tass.com/politics/1527969,"27 Oct 2022, 05:52 "
